20,484000,Employed,Debt,0.6446940708717092
86,773000,Unemployed,No Debt,0.6463851854527213
79,192000,Unemployed,No Debt,0.6644455875195734
41,207000,Employed,No Debt,0.6432669164446317
69,544000,Unemployed,Debt,0.6366390349771591
49,76000,Unemployed,No Debt,0.6899450742921293
58,749000,Employed,Debt,0.7111353889733052
20,198000,Unemployed,Debt,0.6814177540482268
42,546000,Employed,No Debt,0.7065970357325729
61,838000,Unemployed,Debt,0.6820270072359096
43,849000,Employed,Debt,0.6707667673206997
39,242000,Employed,Debt,0.6632086280287434
65,114000,Employed,Debt,0.6646255306707715
41,34000,Unemployed,No Debt,0.6748424947585712
56,662000,Unemployed,No Debt,0.6544156397970193
22,55000,Unemployed,Debt,0.6905521809367409
39,907000,Unemployed,Debt,0.6645986842265247
83,467000,Unemployed,No Debt,0.6628532911915624
60,678000,Employed,No Debt,0.6691048768885682
31,722000,Employed,Debt,0.6847412682729758
44,147000,Employed,Debt,0.6631209777556393
56,957000,Employed,No Debt,0.6485115283466747
18,708000,Employed,No Debt,0.6649085954371469
53,971000,Unemployed,Debt,0.673527063593084
85,265000,Unemployed,No Debt,0.6644118538327367
85,356000,Unemployed,Debt,0.6666546135181627
80,49000,Employed,No Debt,0.6698221724215464
90,727000,Unemployed,No Debt,0.6339807478922421
70,843000,Employed,No Debt,0.6682079272455441
71,757000,Employed,Debt,0.6820531100364244
81,393000,Unemployed,No Debt,0.6801276111425756
62,913000,Employed,Debt,0.6615634366005575
20,235000,Employed,No Debt,0.6452671678881466
31,752000,Unemployed,No Debt,0.6818952507409972
75,136000,Employed,Debt,0.6890110430429136
67,53000,Employed,No Debt,0.6661288971380507
70,418000,Employed,Debt,0.672410898684763
34,157000,Unemployed,No Debt,0.6391070971195347
56,269000,Employed,No Debt,0.6912448760087309
54,445000,Unemployed,No Debt,0.6457016442661455
74,822000,Unemployed,Debt,0.6543723096457463
45,264000,Employed,Debt,0.6371377656204634
70,597000,Unemployed,No Debt,0.6833911356680289
44,377000,Unemployed,No Debt,0.672943112599244
37,819000,Unemployed,Debt,0.6937751965170397
50,386000,Employed,No Debt,0.6635150036147598
61,827000,Employed,No Debt,0.6597106406928692
85,755000,Unemployed,Debt,0.7047997318484437
47,507000,Unemployed,No Debt,0.6951257494497549
33,119000,Employed,Debt,0.66096880126128
61,353000,Unemployed,No Debt,0.6761751514905899
90,668000,Employed,Debt,0.6721817786572158
50,528000,Unemployed,Debt,0.6705449912753567
67,500000,Employed,No Debt,0.6636316419560578
28,938000,Employed,No Debt,0.6760298059119089
35,47000,Unemployed,No Debt,0.6680095837351184
86,533000,Employed,No Debt,0.662693287764527
70,677000,Employed,Debt,0.6446368590528538
78,915000,Employed,No Debt,0.6545900643567463
27,747000,Unemployed,No Debt,0.6783225443855841
70,93000,Unemployed,No Debt,0.6655968467397448
21,629000,Unemployed,Debt,0.6584283031929061
68,81000,Employed,Debt,0.6673396410076536
23,798000,Unemployed,Debt,0.6598219705673181
89,559000,Unemployed,No Debt,0.6806478238821017
75,989000,Employed,Debt,0.6461050073775922
87,439000,Employed,No Debt,0.661576009351079
62,280000,Employed,No Debt,0.6705425523275513
19,36000,Employed,No Debt,0.6753516391584672
52,326000,Employed,Debt,0.6775004157823091
41,200000,Unemployed,Debt,0.6773980608855833
75,980000,Employed,No Debt,0.6770665529025854
73,395000,Unemployed,No Debt,0.6670938872936835
76,55000,Unemployed,Debt,0.6929111347853294
89,146000,Unemployed,Debt,0.6873625489648384
32,370000,Employed,Debt,0.6437591472944386
85,295000,Unemployed,No Debt,0.6486085332101726
82,521000,Employed,Debt,0.6515327873059144
60,361000,Employed,No Debt,0.6633582509433223
71,556000,Unemployed,Debt,0.649739958292839
46,936000,Employed,Debt,0.6412119608216292
24,691000,Employed,No Debt,0.6661758058761295
40,283000,Unemployed,Debt,0.6754722000090279
60,400000,Employed,Debt,0.6820505461441956
66,37000,Unemployed,No Debt,0.6584084426517908
74,987000,Employed,No Debt,0.6460555570860798
55,225000,Employed,Debt,0.6759204455677092
90,303000,Unemployed,Debt,0.6437428767402991
30,813000,Unemployed,No Debt,0.6706023168849703
24,227000,Employed,No Debt,0.6719956396347926
18,893000,Unemployed,No Debt,0.6490398244385404
68,266000,Employed,Debt,0.6605995416383524
39,887000,Employed,No Debt,0.6437328772538229
78,578000,Employed,Debt,0.6620375073857171
65,431000,Unemployed,No Debt,0.6807338925802344
87,485000,Unemployed,No Debt,0.6691256548024618
88,933000,Employed,No Debt,0.6617207659391598
40,809000,Employed,Debt,0.6533454406298065
55,784000,Unemployed,No Debt,0.6654273450679574
84,482000,Unemployed,Debt,0.676921645494472
27,462000,Unemployed,Debt,0.6701491715658497
77,426000,Unemployed,No Debt,0.6605428012821192
74,113000,Unemployed,Debt,0.6685974129037048
24,836000,Unemployed,No Debt,0.6512549555700401
86,974000,Unemployed,No Debt,0.6690674878869246
71,342000,Employed,No Debt,0.658646394202779
19,312000,Unemployed,Debt,0.6571554135467796
29,699000,Unemployed,Debt,0.7023396352510225
23,944000,Employed,No Debt,0.6768811693716265
44,945000,Employed,No Debt,0.6819392488839536
74,184000,Employed,Debt,0.6770844503912462
54,607000,Unemployed,No Debt,0.6968786238328449
66,724000,Employed,No Debt,0.6862381282122061
72,889000,Unemployed,Debt,0.6716534415910175
66,141000,Employed,Debt,0.6478196928441607
27,993000,Employed,No Debt,0.6522076113475713
40,262000,Employed,Debt,0.6602541530246243
90,269000,Unemployed,Debt,0.6724211401282321
46,954000,Unemployed,Debt,0.6745908388996303
74,840000,Unemployed,No Debt,0.6729731895287454
60,573000,Unemployed,Debt,0.653898212752185
87,31000,Employed,No Debt,0.6701595999290652
39,464000,Unemployed,Debt,0.6539374787941598
63,517000,Employed,Debt,0.6479522793983179
78,886000,Employed,No Debt,0.6844125632081131
60,98000,Employed,Debt,0.6803666600827918
52,996000,Unemployed,No Debt,0.6587583111877618
22,294000,Unemployed,Debt,0.6537269017289992
46,265000,Unemployed,Debt,0.6559554850123323
56,740000,Employed,No Debt,0.6700164984794088
76,627000,Employed,No Debt,0.6721985746349673
28,506000,Employed,Debt,0.6570680991439104
50,221000,Employed,No Debt,0.677696199462202
78,512000,Employed,Debt,0.6718511772148648
66,845000,Employed,Debt,0.6996666675478814
87,414000,Unemployed,Debt,0.6766327837050943
68,291000,Unemployed,Debt,0.6562215159839753
58,669000,Employed,No Debt,0.6636858454321973
22,283000,Unemployed,Debt,0.6386811931101889
83,877000,Employed,Debt,0.670543037941583
53,20000,Unemployed,No Debt,0.6744741677318165
88,196000,Employed,No Debt,0.6612250133477688
37,31000,Unemployed,Debt,0.6582136779776281
21,473000,Unemployed,Debt,0.6670166642729629
90,103000,Employed,Debt,0.6963577351690186
40,245000,Employed,No Debt,0.6730000848690352
21,670000,Unemployed,Debt,0.6313286473078912
51,75000,Employed,No Debt,0.6949367558098434
78,781000,Unemployed,Debt,0.6467124919607382
83,720000,Employed,No Debt,0.6506939915473477
55,468000,Unemployed,Debt,0.6652926731727316
21,934000,Unemployed,No Debt,0.6678863925320802
73,430000,Employed,Debt,0.6711857664245182
65,613000,Employed,Debt,0.6493310693025705
73,295000,Employed,No Debt,0.6824025299489667
36,266000,Unemployed,Debt,0.6468712983533216
71,482000,Unemployed,No Debt,0.6788749433246003
54,13000,Employed,Debt,0.6714688546721742
43,530000,Employed,No Debt,0.6657860667011796
55,369000,Unemployed,Debt,0.6379195026910298
23,916000,Unemployed,Debt,0.6365205530389187
29,822000,Unemployed,Debt,0.6503370679596606
81,554000,Employed,No Debt,0.6452903763273586
30,779000,Employed,No Debt,0.6768530108707353
41,564000,Employed,Debt,0.6859044192607153
25,214000,Employed,Debt,0.6391464207863258
49,199000,Unemployed,No Debt,0.65449202031877
31,772000,Unemployed,Debt,0.6640209287467803
81,248000,Unemployed,No Debt,0.6750109162588791
86,903000,Unemployed,No Debt,0.6461340416375649
76,292000,Employed,Debt,0.6453074447930228
90,433000,Unemployed,Debt,0.6452388103070342
39,870000,Employed,No Debt,0.6572891522220202
35,519000,Unemployed,No Debt,0.6757520074861237
71,94000,Unemployed,Debt,0.6785440860401161
28,695000,Employed,No Debt,0.6620191474800062
51,514000,Employed,Debt,0.6848753024870047
54,776000,Unemployed,No Debt,0.6497559741202078
78,955000,Employed,No Debt,0.6722215947432283
64,283000,Unemployed,No Debt,0.6700718194986915
37,367000,Employed,No Debt,0.6573962314506036
19,759000,Unemployed,No Debt,0.6547443268405341
22,406000,Employed,Debt,0.6773302398207475
43,215000,Unemployed,No Debt,0.6687399017532498
21,124000,Employed,Debt,0.6467242524659587
66,502000,Unemployed,Debt,0.6598801922118759
25,818000,Employed,No Debt,0.664464977779832
78,634000,Employed,No Debt,0.6412075238465038
90,767000,Unemployed,Debt,0.6787234908310955
76,36000,Unemployed,No Debt,0.6679563374320099
32,128000,Employed,Debt,0.6693822820188183
46,29000,Employed,Debt,0.6677626922175239
73,292000,Employed,Debt,0.6580055645620406
36,740000,Employed,Debt,0.6554206399022777
54,12000,Unemployed,Debt,0.6577886006196267
66,912000,Unemployed,No Debt,0.6723377975387075
60,867000,Employed,Debt,0.6427336465533766
54,980000,Employed,No Debt,0.6726910817893605
22,659000,Employed,Debt,0.6666682232513073
28,263000,Employed,Debt,0.6600715593972787
62,156000,Employed,Debt,0.6494296430252879
18,245000,Unemployed,Debt,0.6699594045815835
82,544000,Employed,No Debt,0.6611892014989855
69,717000,Employed,No Debt,0.6374518578782596
30,729000,Employed,Debt,0.6816274470292185
45,210000,Unemployed,No Debt,0.6645848259623865
40,989000,Unemployed,No Debt,0.6741762228752092
61,437000,Employed,Debt,0.6588442277716099
53,175000,Employed,Debt,0.690630311960846
83,820000,Unemployed,No Debt,0.6917113303843523
46,989000,Unemployed,No Debt,0.6459278152607671
61,320000,Employed,Debt,0.6894805536755472
83,574000,Unemployed,No Debt,0.6350204224641743
64,894000,Unemployed,Debt,0.6775877958199458
66,100000,Employed,Debt,0.6665612070617671
39,788000,Employed,No Debt,0.6627047456415355
40,998000,Employed,Debt,0.6498695177063147
70,826000,Unemployed,No Debt,0.6625219118225188
26,412000,Employed,No Debt,0.6746510183931598
58,938000,Employed,No Debt,0.6580580510113816
29,819000,Employed,Debt,0.6551840040989632
79,893000,Employed,No Debt,0.676605195032107
45,664000,Unemployed,Debt,0.6543710732623463
79,190000,Employed,Debt,0.6620853040182358
59,914000,Employed,Debt,0.6629628882476568
33,61000,Employed,Debt,0.6760135511285654
19,610000,Employed,No Debt,0.6932141427147575
29,165000,Employed,No Debt,0.667236185849511
59,709000,Employed,No Debt,0.6893291020585521
65,69000,Unemployed,No Debt,0.6698839498341036
86,601000,Unemployed,Debt,0.6713808737500521
50,418000,Unemployed,Debt,0.6541048011535451
30,226000,Unemployed,Debt,0.6667078516244723
41,373000,Unemployed,Debt,0.6716780071150946
67,359000,Unemployed,Debt,0.6545097859116528
43,96000,Unemployed,No Debt,0.6731121985220444
44,224000,Unemployed,No Debt,0.6611119611373776
46,996000,Unemployed,Debt,0.6585772567433393
22,358000,Unemployed,Debt,0.6670114480683232
70,361000,Employed,No Debt,0.671143386299983
34,228000,Unemployed,Debt,0.6728208835520254
58,990000,Employed,No Debt,0.6571301848331087
86,400000,Employed,Debt,0.6585827606443023
52,767000,Unemployed,No Debt,0.6485343116377273
35,950000,Employed,No Debt,0.6469669951048501
39,281000,Employed,Debt,0.6756724980426959
63,859000,Unemployed,Debt,0.6784259981436693
68,440000,Unemployed,Debt,0.6672302755363178
39,586000,Unemployed,No Debt,0.6627367373061482
67,346000,Employed,Debt,0.6721824907450051
37,143000,Employed,Debt,0.6606373991788153
75,904000,Unemployed,No Debt,0.6722961860511616
58,145000,Employed,Debt,0.6546696147507988
47,205000,Unemployed,No Debt,0.6670559077629578
74,475000,Employed,No Debt,0.6793039458511836
37,290000,Employed,No Debt,0.6715269517732906
86,802000,Unemployed,Debt,0.6776006819449811
28,447000,Employed,Debt,0.7046407145954474
64,21000,Unemployed,No Debt,0.6720317607678032
56,490000,Unemployed,No Debt,0.6519095992313286
36,741000,Employed,No Debt,0.6766186114538492
73,599000,Employed,Debt,0.6550070878831773
28,907000,Employed,No Debt,0.670743238826022
86,250000,Employed,Debt,0.6860635958916805
40,843000,Employed,No Debt,0.693779508959269
76,993000,Employed,Debt,0.6837761679684808
18,332000,Unemployed,No Debt,0.6951194049974871
90,815000,Employed,No Debt,0.6617466363783066
33,838000,Unemployed,Debt,0.6608963099471437
47,862000,Unemployed,Debt,0.6605022991907434
59,56000,Employed,No Debt,0.6703701820115162
40,13000,Unemployed,Debt,0.6823698849782942
44,322000,Employed,No Debt,0.6595321979421391
35,183000,Employed,No Debt,0.6826515463426814
71,810000,Unemployed,No Debt,0.6736791196246931
24,70000,Employed,Debt,0.6857795119511985
59,389000,Employed,Debt,0.6540038334600253
65,102000,Unemployed,No Debt,0.6799181984379284
22,68000,Employed,Debt,0.6500722884757046
42,636000,Employed,No Debt,0.6742253185138168
47,43000,Employed,No Debt,0.6880445298308929
57,291000,Unemployed,No Debt,0.6544306185594556
63,901000,Unemployed,No Debt,0.6884635050048875
52,576000,Unemployed,No Debt,0.6465313637643526
64,831000,Employed,Debt,0.6685348203158217
53,390000,Unemployed,Debt,0.6895199275826703
51,678000,Unemployed,No Debt,0.6651930630411375
60,129000,Employed,Debt,0.6768311471045098
73,129000,Unemployed,Debt,0.6630422544145979
28,104000,Employed,Debt,0.6576982266460509
38,391000,Employed,Debt,0.6948480209048308
52,615000,Employed,No Debt,0.6883903824595765
30,558000,Unemployed,Debt,0.6433551129109858
20,41000,Unemployed,No Debt,0.6602277247186208
40,443000,Employed,Debt,0.6765791674075069
76,901000,Employed,Debt,0.626732800017658
41,782000,Unemployed,Debt,0.6533211711448038
78,380000,Employed,Debt,0.6490011908873549
49,278000,Employed,No Debt,0.6757623666909176
70,378000,Employed,No Debt,0.6665487992494189
31,487000,Unemployed,Debt,0.6650059726601623
78,585000,Unemployed,No Debt,0.6665603159652912
62,782000,Unemployed,Debt,0.6745643977010153
68,592000,Unemployed,Debt,0.6672395842419929
33,409000,Unemployed,Debt,0.683637106044742
45,649000,Unemployed,Debt,0.6680651039841433
38,688000,Employed,Debt,0.672981059613259
37,220000,Employed,No Debt,0.666631409354807
30,430000,Employed,No Debt,0.6608328108010451
29,128000,Unemployed,Debt,0.6576490910689355
30,254000,Employed,Debt,0.6701631733891216
88,893000,Unemployed,No Debt,0.6819797631822423
90,69000,Unemployed,No Debt,0.6761684608861642
83,713000,Unemployed,No Debt,0.6427119205304156
49,496000,Unemployed,Debt,0.6889463217056386
80,754000,Unemployed,Debt,0.6792129513929579
42,14000,Employed,Debt,0.6887572567220439
72,371000,Employed,No Debt,0.6863427123482267
52,630000,Unemployed,Debt,0.6698563859043464
48,770000,Employed,No Debt,0.6584973741384686
20,302000,Employed,Debt,0.6694863280446354
68,410000,Employed,No Debt,0.6741117125785867
73,956000,Unemployed,No Debt,0.6720810947949241
73,28000,Employed,Debt,0.6654458386108381
26,127000,Unemployed,No Debt,0.6463003577089774
33,127000,Employed,Debt,0.6529266809538413
44,858000,Unemployed,Debt,0.6640981609126511
38,369000,Unemployed,Debt,0.7100410897160648
52,624000,Unemployed,No Debt,0.6597291362512161
26,237000,Employed,No Debt,0.6547461665121956
44,529000,Employed,Debt,0.6916343509403381
55,844000,Employed,No Debt,0.6509431882020754
85,477000,Unemployed,No Debt,0.6622607264131255
64,685000,Employed,Debt,0.6681555367533518
55,729000,Employed,Debt,0.6419679599156609
38,331000,Employed,No Debt,0.6668457150869262
55,820000,Employed,No Debt,0.667850512450866
30,205000,Unemployed,Debt,0.6517277065470111
87,200000,Employed,Debt,0.6572179729281646
54,660000,Unemployed,No Debt,0.6390216017337268
90,186000,Unemployed,Debt,0.6891842312690588
21,409000,Employed,No Debt,0.6693467770346141
36,900000,Employed,Debt,0.6644715162304138
37,548000,Employed,No Debt,0.6559872181128685
41,229000,Employed,No Debt,0.6703723218260137
22,796000,Employed,Debt,0.6516561748013864
28,227000,Employed,Debt,0.6668455135197032
67,248000,Unemployed,No Debt,0.6703010507999528
18,757000,Unemployed,No Debt,0.6797184727331732
65,338000,Unemployed,No Debt,0.6717610210840402
59,352000,Unemployed,No Debt,0.6835890569149712
49,46000,Employed,No Debt,0.6564406419965947
33,40000,Unemployed,No Debt,0.6765982569847087
32,149000,Employed,Debt,0.6388379381395227
55,385000,Employed,No Debt,0.6626386385768875
82,518000,Unemployed,Debt,0.6754989799395489
22,477000,Unemployed,Debt,0.6853816297715933
82,891000,Employed,No Debt,0.6251870087793038
70,555000,Employed,No Debt,0.6506080788870426
75,247000,Unemployed,Debt,0.6557840346563523
67,502000,Unemployed,Debt,0.6448912237811208
71,468000,Employed,No Debt,0.6486283813522977
89,874000,Employed,Debt,0.6869169452511988
64,522000,Employed,Debt,0.6432680972648656
82,338000,Employed,Debt,0.6657371269999415
66,780000,Employed,Debt,0.6707144398343912
76,755000,Unemployed,No Debt,0.6662124361915291
53,936000,Unemployed,Debt,0.68177285443174
90,955000,Unemployed,No Debt,0.6793591310106512
59,804000,Unemployed,No Debt,0.687455242712329
70,630000,Unemployed,No Debt,0.658687112334999
89,638000,Unemployed,No Debt,0.6793977655730948
22,837000,Unemployed,Debt,0.6470452756716281
52,989000,Employed,Debt,0.6957879410610481
35,603000,Unemployed,Debt,0.654226171981065
70,844000,Unemployed,No Debt,0.6451502265238644
36,353000,Unemployed,No Debt,0.6781922232720722
55,985000,Employed,No Debt,0.645943522191701
68,569000,Employed,No Debt,0.6399815882122264
20,845000,Unemployed,No Debt,0.6755345878276809
89,876000,Employed,No Debt,0.6729222877732769
53,488000,Employed,No Debt,0.6677402657504636
35,916000,Unemployed,Debt,0.6363771994859514
20,263000,Unemployed,Debt,0.6666962135997427
26,704000,Employed,No Debt,0.6855979339841997
75,311000,Employed,No Debt,0.6513390371012304
62,564000,Employed,No Debt,0.6679570824431221
43,524000,Employed,No Debt,0.6598270552327407
74,620000,Employed,No Debt,0.6631271811762166
88,996000,Unemployed,Debt,0.666614047314446
79,545000,Unemployed,Debt,0.6658114759201875
46,97000,Unemployed,No Debt,0.6659318454301187
63,691000,Employed,Debt,0.6838923869997774
49,450000,Employed,No Debt,0.6767225502624579
84,540000,Unemployed,Debt,0.6469529990134721
87,48000,Employed,No Debt,0.6935675677468056
27,995000,Unemployed,Debt,0.6320173620005384
32,492000,Unemployed,No Debt,0.668461210473236
66,808000,Employed,No Debt,0.6573168443132719
48,794000,Unemployed,Debt,0.6908387905648639
79,323000,Unemployed,Debt,0.6710546174948142
54,550000,Unemployed,No Debt,0.6571529311829402
41,704000,Unemployed,Debt,0.6763842223371809
71,807000,Unemployed,Debt,0.6456025229324253
85,257000,Employed,Debt,0.6672221891781699
30,449000,Employed,Debt,0.6831680304387504
36,251000,Unemployed,No Debt,0.6918733538323101
75,411000,Employed,No Debt,0.6557690409423766
51,225000,Employed,Debt,0.6690420439296373
41,308000,Unemployed,No Debt,0.6842245180899785
54,370000,Unemployed,No Debt,0.6732683636442525
53,479000,Employed,No Debt,0.6586101969036723
32,664000,Employed,No Debt,0.6825116148255527
64,679000,Unemployed,No Debt,0.6936387748918449
68,207000,Employed,No Debt,0.6722876853574545
21,490000,Unemployed,No Debt,0.6703008322589855
63,970000,Unemployed,Debt,0.6681087057602285
18,836000,Employed,Debt,0.6782256867207166
69,81000,Employed,Debt,0.6684441253411466
19,869000,Employed,Debt,0.654871499072086
76,532000,Unemployed,Debt,0.6670081944585013
58,79000,Unemployed,No Debt,0.6613274442723901
60,947000,Employed,Debt,0.6678136727156656
30,206000,Employed,Debt,0.669681254712835
33,405000,Unemployed,No Debt,0.680418538235885
74,118000,Employed,Debt,0.6996340564237308
23,554000,Employed,Debt,0.6526921774329736
86,428000,Unemployed,No Debt,0.6396126536118152
36,967000,Unemployed,Debt,0.6870314105731963
55,544000,Employed,Debt,0.6738607741636679
84,406000,Unemployed,No Debt,0.6720817835093569
51,651000,Unemployed,No Debt,0.6719954957415658
57,525000,Employed,No Debt,0.6669343829963369
62,56000,Employed,Debt,0.6980412093071737
19,468000,Unemployed,No Debt,0.6577939012769435
75,924000,Unemployed,Debt,0.6698714469193104
20,953000,Unemployed,No Debt,0.6784962347434434
58,949000,Employed,No Debt,0.6511475146009097
31,987000,Unemployed,Debt,0.6890006632568648
51,303000,Employed,Debt,0.6800513348368256
74,64000,Employed,No Debt,0.6562518937048163
78,304000,Unemployed,No Debt,0.6735015733175099
56,326000,Employed,Debt,0.654814428314412
18,108000,Employed,No Debt,0.6903210984933603
81,541000,Unemployed,No Debt,0.6770643270097061
59,53000,Employed,No Debt,0.6520858162801059
50,102000,Unemployed,No Debt,0.6597282479644445
86,415000,Unemployed,No Debt,0.6623475183819212
33,12000,Unemployed,Debt,0.6579221554721792
43,634000,Employed,No Debt,0.6777134448815895
58,344000,Unemployed,No Debt,0.6766239133775467
19,109000,Employed,Debt,0.6702009841755026
41,664000,Unemployed,No Debt,0.6665587303405587
86,943000,Unemployed,Debt,0.6747029419977062
64,79000,Unemployed,No Debt,0.6579979286966458
88,612000,Employed,No Debt,0.6974221118364646
64,794000,Employed,Debt,0.6797233119645558
86,385000,Employed,No Debt,0.668634948732574
54,843000,Unemployed,No Debt,0.637455836666587
18,376000,Employed,Debt,0.6472922807100469
66,408000,Employed,No Debt,0.6703024190749333
67,916000,Employed,No Debt,0.690359471443123
27,971000,Unemployed,No Debt,0.6922010723754354
43,697000,Unemployed,No Debt,0.6655389891469805
86,425000,Unemployed,Debt,0.6421870173426684
80,163000,Employed,Debt,0.6495192578430166
45,596000,Employed,Debt,0.6638450180632679
37,378000,Unemployed,No Debt,0.6833457917050991
73,156000,Unemployed,Debt,0.6647737403276891
47,487000,Unemployed,No Debt,0.6569167024357745
88,85000,Unemployed,Debt,0.6391931043505245
90,578000,Unemployed,Debt,0.6535909439669809
53,704000,Employed,Debt,0.6898474923573638
73,592000,Unemployed,No Debt,0.6492379236925138
39,972000,Employed,No Debt,0.6393578227976037
42,675000,Employed,Debt,0.6802453218370661
62,763000,Unemployed,Debt,0.6590535483693113
63,587000,Unemployed,Debt,0.6303988080358027
24,477000,Employed,No Debt,0.6717746259127398
20,82000,Unemployed,Debt,0.6496624658092472
34,339000,Employed,Debt,0.680569688388182
24,78000,Unemployed,No Debt,0.6781382670593795
61,976000,Employed,No Debt,0.6297664663792184
45,970000,Unemployed,No Debt,0.6892140857209402
76,713000,Employed,Debt,0.6677204675139041
24,133000,Employed,Debt,0.6640055525671795
43,714000,Unemployed,No Debt,0.6901401336373593
39,809000,Employed,Debt,0.6718493807713534
18,44000,Unemployed,No Debt,0.6537670307685981
34,629000,Employed,No Debt,0.6735688298012366
52,118000,Unemployed,Debt,0.651763916728195
40,396000,Unemployed,No Debt,0.6603922128975022
23,411000,Unemployed,Debt,0.6633569633976052
82,882000,Unemployed,Debt,0.6731094152300983
58,525000,Unemployed,No Debt,0.6736374190290602
30,376000,Unemployed,No Debt,0.6752679709589658
28,159000,Employed,No Debt,0.6529442890294042
83,608000,Unemployed,No Debt,0.6825270975738736
23,416000,Employed,No Debt,0.668800020349015
45,205000,Unemployed,No Debt,0.6799610847279681
74,431000,Unemployed,No Debt,0.6503927952721114
